student_id,week,day,date,status
STU0379,6,Wed,2025-02-06,Present
STU0379,6,Thu,2025-02-07,Absent
STU0379,6,Fri,2025-02-08,Present
STU0379,7,Mon,2025-02-11,Present
STU0379,7,Tue,2025-02-12,Present
STU0379,7,Wed,2025-02-13,Present
STU0379,7,Thu,2025-02-14,Absent
STU0379,7,Fri,2025-02-15,Present
STU0379,8,Mon,2025-02-18,Present
STU0379,8,Tue,2025-02-19,Excused
STU0379,8,Wed,2025-02-20,Present
STU0379,8,Thu,2025-02-21,Excused
STU0379,8,Fri,2025-02-22,Present
STU0379,9,Mon,2025-02-25,Absent
STU0379,9,Tue,2025-02-26,Present
STU0379,9,Wed,2025-02-27,Absent
STU0379,9,Thu,2025-02-28,Present
STU0379,9,Fri,2025-03-01,Late
STU0379,10,Mon,2025-03-04,Present
STU0379,10,Tue,2025-03-05,Present
STU0379,10,Wed,2025-03-06,Absent
STU0379,10,Thu,2025-03-07,Present
STU0379,10,Fri,2025-03-08,Absent
STU0379,11,Mon,2025-03-11,Absent
STU0379,11,Tue,2025-03-12,Absent
STU0379,11,Wed,2025-03-13,Present
STU0379,11,Thu,2025-03-14,Present
STU0379,11,Fri,2025-03-15,Present
STU0379,12,Mon,2025-03-18,Present
STU0379,12,Tue,2025-03-19,Absent
STU0379,12,Wed,2025-03-20,Absent
STU0379,12,Thu,2025-03-21,Present
STU0379,12,Fri,2025-03-22,Present
STU0380,1,Mon,2024-12-31,Present
STU0380,1,Tue,2025-01-01,Present
STU0380,1,Wed,2025-01-02,Present
STU0380,1,Thu,2025-01-03,Present
STU0380,1,Fri,2025-01-04,Present
STU0380,2,Mon,2025-01-07,Late
STU0380,2,Tue,2025-01-08,Present
STU0380,2,Wed,2025-01-09,Present
STU0380,2,Thu,2025-01-10,Present
STU0380,2,Fri,2025-01-11,Present
STU0380,3,Mon,2025-01-14,Present
STU0380,3,Tue,2025-01-15,Present
STU0380,3,Wed,2025-01-16,Present
STU0380,3,Thu,2025-01-17,Present
STU0380,3,Fri,2025-01-18,Present
STU0380,4,Mon,2025-01-21,Absent
STU0380,4,Tue,2025-01-22,Present
STU0380,4,Wed,2025-01-23,Present
STU0380,4,Thu,2025-01-24,Present
STU0380,4,Fri,2025-01-25,Present
STU0380,5,Mon,2025-01-28,Present
STU0380,5,Tue,2025-01-29,Present
STU0380,5,Wed,2025-01-30,Present
STU0380,5,Thu,2025-01-31,Present
STU0380,5,Fri,2025-02-01,Present
STU0380,6,Mon,2025-02-04,Present
STU0380,6,Tue,2025-02-05,Late
STU0380,6,Wed,2025-02-06,Present
STU0380,6,Thu,2025-02-07,Present
STU0380,6,Fri,2025-02-08,Present
STU0380,7,Mon,2025-02-11,Present
STU0380,7,Tue,2025-02-12,Present
STU0380,7,Wed,2025-02-13,Excused
STU0380,7,Thu,2025-02-14,Present
STU0380,7,Fri,2025-02-15,Late
STU0380,8,Mon,2025-02-18,Present
STU0380,8,Tue,2025-02-19,Absent
STU0380,8,Wed,2025-02-20,Present
STU0380,8,Thu,2025-02-21,Present
STU0380,8,Fri,2025-02-22,Present
STU0380,9,Mon,2025-02-25,Absent
STU0380,9,Tue,2025-02-26,Present
STU0380,9,Wed,2025-02-27,Present
STU0380,9,Thu,2025-02-28,Present
STU0380,9,Fri,2025-03-01,Present
STU0380,10,Mon,2025-03-04,Present
STU0380,10,Tue,2025-03-05,Absent
STU0380,10,Wed,2025-03-06,Present
STU0380,10,Thu,2025-03-07,Absent
STU0380,10,Fri,2025-03-08,Present
STU0380,11,Mon,2025-03-11,Late
STU0380,11,Tue,2025-03-12,Present
STU0380,11,Wed,2025-03-13,Present
STU0380,11,Thu,2025-03-14,Present
STU0380,11,Fri,2025-03-15,Absent
STU0380,12,Mon,2025-03-18,Present
STU0380,12,Tue,2025-03-19,Present
STU0380,12,Wed,2025-03-20,Present
STU0380,12,Thu,2025-03-21,Absent
STU0380,12,Fri,2025-03-22,Present
STU0381,1,Mon,2024-12-31,Absent
STU0381,1,Tue,2025-01-01,Present
STU0381,1,Wed,2025-01-02,Present
STU0381,1,Thu,2025-01-03,Present
STU0381,1,Fri,2025-01-04,Present
STU0381,2,Mon,2025-01-07,Present
STU0381,2,Tue,2025-01-08,Present
STU0381,2,Wed,2025-01-09,Present
STU0381,2,Thu,2025-01-10,Absent
STU0381,2,Fri,2025-01-11,Late
STU0381,3,Mon,2025-01-14,Present
STU0381,3,Tue,2025-01-15,Present
STU0381,3,Wed,2025-01-16,Present
STU0381,3,Thu,2025-01-17,Absent
STU0381,3,Fri,2025-01-18,Present
STU0381,4,Mon,2025-01-21,Present
STU0381,4,Tue,2025-01-22,Present
STU0381,4,Wed,2025-01-23,Absent
STU0381,4,Thu,2025-01-24,Present
STU0381,4,Fri,2025-01-25,Present
STU0381,5,Mon,2025-01-28,Present
STU0381,5,Tue,2025-01-29,Present
STU0381,5,Wed,2025-01-30,Present
STU0381,5,Thu,2025-01-31,Present
STU0381,5,Fri,2025-02-01,Present
STU0381,6,Mon,2025-02-04,Present
STU0381,6,Tue,2025-02-05,Present
STU0381,6,Wed,2025-02-06,Absent
STU0381,6,Thu,2025-02-07,Absent
STU0381,6,Fri,2025-02-08,Present
STU0381,7,Mon,2025-02-11,Present
STU0381,7,Tue,2025-02-12,Late
STU0381,7,Wed,2025-02-13,Present
STU0381,7,Thu,2025-02-14,Present
STU0381,7,Fri,2025-02-15,Absent
STU0381,8,Mon,2025-02-18,Present
STU0381,8,Tue,2025-02-19,Present
STU0381,8,Wed,2025-02-20,Absent
STU0381,8,Thu,2025-02-21,Late
STU0381,8,Fri,2025-02-22,Present
STU0381,9,Mon,2025-02-25,Absent
STU0381,9,Tue,2025-02-26,Present
STU0381,9,Wed,2025-02-27,Absent
STU0381,9,Thu,2025-02-28,Present
STU0381,9,Fri,2025-03-01,Late
STU0381,10,Mon,2025-03-04,Present
STU0381,10,Tue,2025-03-05,Present
STU0381,10,Wed,2025-03-06,Excused
STU0381,10,Thu,2025-03-07,Late
STU0381,10,Fri,2025-03-08,Present
STU0381,11,Mon,2025-03-11,Late
STU0381,11,Tue,2025-03-12,Present
STU0381,11,Wed,2025-03-13,Absent
STU0381,11,Thu,2025-03-14,Present
STU0381,11,Fri,2025-03-15,Late
STU0381,12,Mon,2025-03-18,Present
STU0381,12,Tue,2025-03-19,Present
STU0381,12,Wed,2025-03-20,Absent
STU0381,12,Thu,2025-03-21,Present
STU0381,12,Fri,2025-03-22,Present
STU0382,1,Mon,2024-12-31,Present
STU0382,1,Tue,2025-01-01,Present
STU0382,1,Wed,2025-01-02,Absent
STU0382,1,Thu,2025-01-03,Present
STU0382,1,Fri,2025-01-04,Absent
STU0382,2,Mon,2025-01-07,Late
STU0382,2,Tue,2025-01-08,Excused
STU0382,2,Wed,2025-01-09,Absent
STU0382,2,Thu,2025-01-10,Present
STU0382,2,Fri,2025-01-11,Absent
STU0382,3,Mon,2025-01-14,Absent
STU0382,3,Tue,2025-01-15,Absent
STU0382,3,Wed,2025-01-16,Present
STU0382,3,Thu,2025-01-17,Present
STU0382,3,Fri,2025-01-18,Absent
STU0382,4,Mon,2025-01-21,Present
STU0382,4,Tue,2025-01-22,Late
STU0382,4,Wed,2025-01-23,Absent
STU0382,4,Thu,2025-01-24,Present
STU0382,4,Fri,2025-01-25,Absent
STU0382,5,Mon,2025-01-28,Present
STU0382,5,Tue,2025-01-29,Present
STU0382,5,Wed,2025-01-30,Excused
STU0382,5,Thu,2025-01-31,Absent
STU0382,5,Fri,2025-02-01,Present
STU0382,6,Mon,2025-02-04,Absent
STU0382,6,Tue,2025-02-05,Present
STU0382,6,Wed,2025-02-06,Present
STU0382,6,Thu,2025-02-07,Absent
STU0382,6,Fri,2025-02-08,Present
STU0382,7,Mon,2025-02-11,Absent
STU0382,7,Tue,2025-02-12,Absent
STU0382,7,Wed,2025-02-13,Excused
STU0382,7,Thu,2025-02-14,Present
STU0382,7,Fri,2025-02-15,Present
STU0382,8,Mon,2025-02-18,Present
STU0382,8,Tue,2025-02-19,Present
STU0382,8,Wed,2025-02-20,Late
STU0382,8,Thu,2025-02-21,Excused
STU0382,8,Fri,2025-02-22,Absent
STU0382,9,Mon,2025-02-25,Absent
STU0382,9,Tue,2025-02-26,Excused
STU0382,9,Wed,2025-02-27,Present
STU0382,9,Thu,2025-02-28,Absent
STU0382,9,Fri,2025-03-01,Late
STU0382,10,Mon,2025-03-04,Absent
STU0382,10,Tue,2025-03-05,Absent
STU0382,10,Wed,2025-03-06,Present
STU0382,10,Thu,2025-03-07,Absent
STU0382,10,Fri,2025-03-08,Present
STU0382,11,Mon,2025-03-11,Present
STU0382,11,Tue,2025-03-12,Absent
STU0382,11,Wed,2025-03-13,Absent
STU0382,11,Thu,2025-03-14,Absent
STU0382,11,Fri,2025-03-15,Present
STU0382,12,Mon,2025-03-18,Absent
STU0382,12,Tue,2025-03-19,Present
STU0382,12,Wed,2025-03-20,Excused
STU0382,12,Thu,2025-03-21,Excused
STU0382,12,Fri,2025-03-22,Present
STU0383,1,Mon,2024-12-31,Absent
STU0383,1,Tue,2025-01-01,Present
STU0383,1,Wed,2025-01-02,Present
STU0383,1,Thu,2025-01-03,Present
STU0383,1,Fri,2025-01-04,Present
STU0383,2,Mon,2025-01-07,Present
STU0383,2,Tue,2025-01-08,Absent
STU0383,2,Wed,2025-01-09,Present
STU0383,2,Thu,2025-01-10,Absent
STU0383,2,Fri,2025-01-11,Present
STU0383,3,Mon,2025-01-14,Present
STU0383,3,Tue,2025-01-15,Present
STU0383,3,Wed,2025-01-16,Absent
STU0383,3,Thu,2025-01-17,Present
STU0383,3,Fri,2025-01-18,Present
STU0383,4,Mon,2025-01-21,Late
STU0383,4,Tue,2025-01-22,Absent
STU0383,4,Wed,2025-01-23,Absent
STU0383,4,Thu,2025-01-24,Present
STU0383,4,Fri,2025-01-25,Present
STU0383,5,Mon,2025-01-28,Present
STU0383,5,Tue,2025-01-29,Present
STU0383,5,Wed,2025-01-30,Present
STU0383,5,Thu,2025-01-31,Excused
STU0383,5,Fri,2025-02-01,Absent
STU0383,6,Mon,2025-02-04,Late
STU0383,6,Tue,2025-02-05,Present
STU0383,6,Wed,2025-02-06,Absent
STU0383,6,Thu,2025-02-07,Absent
STU0383,6,Fri,2025-02-08,Present
STU0383,7,Mon,2025-02-11,Present
STU0383,7,Tue,2025-02-12,Present
STU0383,7,Wed,2025-02-13,Excused
STU0383,7,Thu,2025-02-14,Present
STU0383,7,Fri,2025-02-15,Present
STU0383,8,Mon,2025-02-18,Absent
STU0383,8,Tue,2025-02-19,Present
STU0383,8,Wed,2025-02-20,Present
STU0383,8,Thu,2025-02-21,Absent
STU0383,8,Fri,2025-02-22,Present
STU0383,9,Mon,2025-02-25,Present
STU0383,9,Tue,2025-02-26,Late
STU0383,9,Wed,2025-02-27,Absent
STU0383,9,Thu,2025-02-28,Absent
STU0383,9,Fri,2025-03-01,Present
STU0383,10,Mon,2025-03-04,Present
STU0383,10,Tue,2025-03-05,Absent
STU0383,10,Wed,2025-03-06,Present
STU0383,10,Thu,2025-03-07,Present
STU0383,10,Fri,2025-03-08,Absent
STU0383,11,Mon,2025-03-11,Present
STU0383,11,Tue,2025-03-12,Present
STU0383,11,Wed,2025-03-13,Present
STU0383,11,Thu,2025-03-14,Absent
STU0383,11,Fri,2025-03-15,Present
STU0383,12,Mon,2025-03-18,Present
STU0383,12,Tue,2025-03-19,Present
STU0383,12,Wed,2025-03-20,Present
STU0383,12,Thu,2025-03-21,Absent
STU0383,12,Fri,2025-03-22,Present
STU0384,1,Mon,2024-12-31,Present
STU0384,1,Tue,2025-01-01,Absent
STU0384,1,Wed,2025-01-02,Absent
STU0384,1,Thu,2025-01-03,Present
STU0384,1,Fri,2025-01-04,Present
STU0384,2,Mon,2025-01-07,Absent
STU0384,2,Tue,2025-01-08,Excused
STU0384,2,Wed,2025-01-09,Present
STU0384,2,Thu,2025-01-10,Present
STU0384,2,Fri,2025-01-11,Present
STU0384,3,Mon,2025-01-14,Absent
STU0384,3,Tue,2025-01-15,Late
STU0384,3,Wed,2025-01-16,Present
STU0384,3,Thu,2025-01-17,Present
STU0384,3,Fri,2025-01-18,Absent
STU0384,4,Mon,2025-01-21,Present
STU0384,4,Tue,2025-01-22,Present
STU0384,4,Wed,2025-01-23,Absent
STU0384,4,Thu,2025-01-24,Present
STU0384,4,Fri,2025-01-25,Absent
STU0384,5,Mon,2025-01-28,Present
STU0384,5,Tue,2025-01-29,Present
STU0384,5,Wed,2025-01-30,Present
STU0384,5,Thu,2025-01-31,Absent
STU0384,5,Fri,2025-02-01,Absent
STU0384,6,Mon,2025-02-04,Present
STU0384,6,Tue,2025-02-05,Present
STU0384,6,Wed,2025-02-06,Present
STU0384,6,Thu,2025-02-07,Absent
STU0384,6,Fri,2025-02-08,Late
STU0384,7,Mon,2025-02-11,Excused
STU0384,7,Tue,2025-02-12,Present
STU0384,7,Wed,2025-02-13,Present
STU0384,7,Thu,2025-02-14,Late
STU0384,7,Fri,2025-02-15,Present
STU0384,8,Mon,2025-02-18,Absent
STU0384,8,Tue,2025-02-19,Absent
STU0384,8,Wed,2025-02-20,Present
STU0384,8,Thu,2025-02-21,Late
STU0384,8,Fri,2025-02-22,Present
STU0384,9,Mon,2025-02-25,Present
STU0384,9,Tue,2025-02-26,Absent
STU0384,9,Wed,2025-02-27,Present
STU0384,9,Thu,2025-02-28,Present
STU0384,9,Fri,2025-03-01,Excused
STU0384,10,Mon,2025-03-04,Absent
STU0384,10,Tue,2025-03-05,Present
STU0384,10,Wed,2025-03-06,Present
STU0384,10,Thu,2025-03-07,Present
STU0384,10,Fri,2025-03-08,Present
STU0384,11,Mon,2025-03-11,Present
STU0384,11,Tue,2025-03-12,Present
STU0384,11,Wed,2025-03-13,Absent
STU0384,11,Thu,2025-03-14,Present
STU0384,11,Fri,2025-03-15,Present
STU0384,12,Mon,2025-03-18,Present
STU0384,12,Tue,2025-03-19,Excused
STU0384,12,Wed,2025-03-20,Present
STU0384,12,Thu,2025-03-21,Present
STU0384,12,Fri,2025-03-22,Present
STU0385,1,Mon,2024-12-31,Absent
STU0385,1,Tue,2025-01-01,Excused
STU0385,1,Wed,2025-01-02,Absent
STU0385,1,Thu,2025-01-03,Present
STU0385,1,Fri,2025-01-04,Present
STU0385,2,Mon,2025-01-07,Present
STU0385,2,Tue,2025-01-08,Absent
STU0385,2,Wed,2025-01-09,Present
STU0385,2,Thu,2025-01-10,Absent
STU0385,2,Fri,2025-01-11,Absent
STU0385,3,Mon,2025-01-14,Excused
STU0385,3,Tue,2025-01-15,Present
STU0385,3,Wed,2025-01-16,Absent
STU0385,3,Thu,2025-01-17,Present
STU0385,3,Fri,2025-01-18,Present
STU0385,4,Mon,2025-01-21,Late
STU0385,4,Tue,2025-01-22,Absent
STU0385,4,Wed,2025-01-23,Late
STU0385,4,Thu,2025-01-24,Present
STU0385,4,Fri,2025-01-25,Absent
STU0385,5,Mon,2025-01-28,Absent
STU0385,5,Tue,2025-01-29,Absent
STU0385,5,Wed,2025-01-30,Present
STU0385,5,Thu,2025-01-31,Present
STU0385,5,Fri,2025-02-01,Present
STU0385,6,Mon,2025-02-04,Present
STU0385,6,Tue,2025-02-05,Present
STU0385,6,Wed,2025-02-06,Absent
STU0385,6,Thu,2025-02-07,Present
STU0385,6,Fri,2025-02-08,Absent
STU0385,7,Mon,2025-02-11,Present
STU0385,7,Tue,2025-02-12,Absent
STU0385,7,Wed,2025-02-13,Absent
STU0385,7,Thu,2025-02-14,Present
STU0385,7,Fri,2025-02-15,Excused
STU0385,8,Mon,2025-02-18,Absent
STU0385,8,Tue,2025-02-19,Present
STU0385,8,Wed,2025-02-20,Present
STU0385,8,Thu,2025-02-21,Present
STU0385,8,Fri,2025-02-22,Excused
STU0385,9,Mon,2025-02-25,Present
STU0385,9,Tue,2025-02-26,Present
STU0385,9,Wed,2025-02-27,Excused
STU0385,9,Thu,2025-02-28,Absent
STU0385,9,Fri,2025-03-01,Present
STU0385,10,Mon,2025-03-04,Present
STU0385,10,Tue,2025-03-05,Present
STU0385,10,Wed,2025-03-06,Excused
STU0385,10,Thu,2025-03-07,Present
STU0385,10,Fri,2025-03-08,Present
STU0385,11,Mon,2025-03-11,Present
STU0385,11,Tue,2025-03-12,Present
STU0385,11,Wed,2025-03-13,Excused
STU0385,11,Thu,2025-03-14,Absent
STU0385,11,Fri,2025-03-15,Present
STU0385,12,Mon,2025-03-18,Present
STU0385,12,Tue,2025-03-19,Present
STU0385,12,Wed,2025-03-20,Excused
STU0385,12,Thu,2025-03-21,Absent
STU0385,12,Fri,2025-03-22,Present
STU0386,1,Mon,2024-12-31,Present
STU0386,1,Tue,2025-01-01,Present
STU0386,1,Wed,2025-01-02,Present
STU0386,1,Thu,2025-01-03,Absent
STU0386,1,Fri,2025-01-04,Present
STU0386,2,Mon,2025-01-07,Present
STU0386,2,Tue,2025-01-08,Present
STU0386,2,Wed,2025-01-09,Present
STU0386,2,Thu,2025-01-10,Present
STU0386,2,Fri,2025-01-11,Absent
STU0386,3,Mon,2025-01-14,Present
STU0386,3,Tue,2025-01-15,Present
STU0386,3,Wed,2025-01-16,Present
STU0386,3,Thu,2025-01-17,Absent
STU0386,3,Fri,2025-01-18,Present
STU0386,4,Mon,2025-01-21,Present
STU0386,4,Tue,2025-01-22,Present
STU0386,4,Wed,2025-01-23,Absent
STU0386,4,Thu,2025-01-24,Present
STU0386,4,Fri,2025-01-25,Late
STU0386,5,Mon,2025-01-28,Present
STU0386,5,Tue,2025-01-29,Excused
STU0386,5,Wed,2025-01-30,Present
STU0386,5,Thu,2025-01-31,Present
STU0386,5,Fri,2025-02-01,Present
STU0386,6,Mon,2025-02-04,Late
STU0386,6,Tue,2025-02-05,Present
STU0386,6,Wed,2025-02-06,Late
STU0386,6,Thu,2025-02-07,Absent
STU0386,6,Fri,2025-02-08,Present
STU0386,7,Mon,2025-02-11,Present
STU0386,7,Tue,2025-02-12,Present
STU0386,7,Wed,2025-02-13,Present
STU0386,7,Thu,2025-02-14,Excused
STU0386,7,Fri,2025-02-15,Present
STU0386,8,Mon,2025-02-18,Absent
STU0386,8,Tue,2025-02-19,Present
STU0386,8,Wed,2025-02-20,Present
STU0386,8,Thu,2025-02-21,Present
STU0386,8,Fri,2025-02-22,Present
STU0386,9,Mon,2025-02-25,Absent
STU0386,9,Tue,2025-02-26,Present
STU0386,9,Wed,2025-02-27,Present
STU0386,9,Thu,2025-02-28,Present
STU0386,9,Fri,2025-03-01,Present
STU0386,10,Mon,2025-03-04,Present
STU0386,10,Tue,2025-03-05,Late
STU0386,10,Wed,2025-03-06,Present
STU0386,10,Thu,2025-03-07,Present
STU0386,10,Fri,2025-03-08,Absent
STU0386,11,Mon,2025-03-11,Present
STU0386,11,Tue,2025-03-12,Present
STU0386,11,Wed,2025-03-13,Present
STU0386,11,Thu,2025-03-14,Present
STU0386,11,Fri,2025-03-15,Late
STU0386,12,Mon,2025-03-18,Present
STU0386,12,Tue,2025-03-19,Present
STU0386,12,Wed,2025-03-20,Present
STU0386,12,Thu,2025-03-21,Present
STU0386,12,Fri,2025-03-22,Present
STU0387,1,Mon,2024-12-31,Absent
STU0387,1,Tue,2025-01-01,Present
STU0387,1,Wed,2025-01-02,Late
STU0387,1,Thu,2025-01-03,Late
STU0387,1,Fri,2025-01-04,Absent
STU0387,2,Mon,2025-01-07,Present
STU0387,2,Tue,2025-01-08,Present
STU0387,2,Wed,2025-01-09,Excused
STU0387,2,Thu,2025-01-10,Absent
STU0387,2,Fri,2025-01-11,Late
STU0387,3,Mon,2025-01-14,Absent
STU0387,3,Tue,2025-01-15,Present
STU0387,3,Wed,2025-01-16,Absent
STU0387,3,Thu,2025-01-17,Present
STU0387,3,Fri,2025-01-18,Present
STU0387,4,Mon,2025-01-21,Present
STU0387,4,Tue,2025-01-22,Present
STU0387,4,Wed,2025-01-23,Late
STU0387,4,Thu,2025-01-24,Absent
STU0387,4,Fri,2025-01-25,Excused
STU0387,5,Mon,2025-01-28,Present
STU0387,5,Tue,2025-01-29,Absent
STU0387,5,Wed,2025-01-30,Present
STU0387,5,Thu,2025-01-31,Late
STU0387,5,Fri,2025-02-01,Absent
STU0387,6,Mon,2025-02-04,Present
STU0387,6,Tue,2025-02-05,Present
STU0387,6,Wed,2025-02-06,Present
STU0387,6,Thu,2025-02-07,Absent
STU0387,6,Fri,2025-02-08,Absent
STU0387,7,Mon,2025-02-11,Present
STU0387,7,Tue,2025-02-12,Excused
STU0387,7,Wed,2025-02-13,Absent
STU0387,7,Thu,2025-02-14,Present
STU0387,7,Fri,2025-02-15,Present
STU0387,8,Mon,2025-02-18,Present
STU0387,8,Tue,2025-02-19,Absent
STU0387,8,Wed,2025-02-20,Present
STU0387,8,Thu,2025-02-21,Absent
STU0387,8,Fri,2025-02-22,Absent
STU0387,9,Mon,2025-02-25,Absent
STU0387,9,Tue,2025-02-26,Present
STU0387,9,Wed,2025-02-27,Present
STU0387,9,Thu,2025-02-28,Excused
STU0387,9,Fri,2025-03-01,Present
STU0387,10,Mon,2025-03-04,Absent
STU0387,10,Tue,2025-03-05,Present
STU0387,10,Wed,2025-03-06,Absent
STU0387,10,Thu,2025-03-07,Present
STU0387,10,Fri,2025-03-08,Absent
STU0387,11,Mon,2025-03-11,Present
STU0387,11,Tue,2025-03-12,Absent
STU0387,11,Wed,2025-03-13,Absent
STU0387,11,Thu,2025-03-14,Present
STU0387,11,Fri,2025-03-15,Present
STU0387,12,Mon,2025-03-18,Present
STU0387,12,Tue,2025-03-19,Absent
STU0387,12,Wed,2025-03-20,Present
STU0387,12,Thu,2025-03-21,Absent
STU0387,12,Fri,2025-03-22,Present
STU0388,1,Mon,2024-12-31,Present
STU0388,1,Tue,2025-01-01,Present
STU0388,1,Wed,2025-01-02,Present
STU0388,1,Thu,2025-01-03,Present
STU0388,1,Fri,2025-01-04,Excused
STU0388,2,Mon,2025-01-07,Present
STU0388,2,Tue,2025-01-08,Absent
STU0388,2,Wed,2025-01-09,Present
STU0388,2,Thu,2025-01-10,Present
STU0388,2,Fri,2025-01-11,Present
STU0388,3,Mon,2025-01-14,Present
STU0388,3,Tue,2025-01-15,Excused
STU0388,3,Wed,2025-01-16,Present
STU0388,3,Thu,2025-01-17,Present
STU0388,3,Fri,2025-01-18,Present
STU0388,4,Mon,2025-01-21,Present
STU0388,4,Tue,2025-01-22,Present
STU0388,4,Wed,2025-01-23,Present
STU0388,4,Thu,2025-01-24,Absent
STU0388,4,Fri,2025-01-25,Late
STU0388,5,Mon,2025-01-28,Excused
STU0388,5,Tue,2025-01-29,Present
STU0388,5,Wed,2025-01-30,Present
STU0388,5,Thu,2025-01-31,Present
STU0388,5,Fri,2025-02-01,Absent
STU0388,6,Mon,2025-02-04,Present
STU0388,6,Tue,2025-02-05,Present
STU0388,6,Wed,2025-02-06,Late
STU0388,6,Thu,2025-02-07,Present
STU0388,6,Fri,2025-02-08,Absent
STU0388,7,Mon,2025-02-11,Absent
STU0388,7,Tue,2025-02-12,Present
STU0388,7,Wed,2025-02-13,Present
STU0388,7,Thu,2025-02-14,Present
STU0388,7,Fri,2025-02-15,Present
STU0388,8,Mon,2025-02-18,Present
STU0388,8,Tue,2025-02-19,Present
STU0388,8,Wed,2025-02-20,Present
STU0388,8,Thu,2025-02-21,Late
STU0388,8,Fri,2025-02-22,Absent
STU0388,9,Mon,2025-02-25,Present
STU0388,9,Tue,2025-02-26,Present
STU0388,9,Wed,2025-02-27,Present
STU0388,9,Thu,2025-02-28,Present
STU0388,9,Fri,2025-03-01,Present
STU0388,10,Mon,2025-03-04,Absent
STU0388,10,Tue,2025-03-05,Present
STU0388,10,Wed,2025-03-06,Late
STU0388,10,Thu,2025-03-07,Present
STU0388,10,Fri,2025-03-08,Present
STU0388,11,Mon,2025-03-11,Present
STU0388,11,Tue,2025-03-12,Present
STU0388,11,Wed,2025-03-13,Present
STU0388,11,Thu,2025-03-14,Present
STU0388,11,Fri,2025-03-15,Absent
STU0388,12,Mon,2025-03-18,Present
STU0388,12,Tue,2025-03-19,Present
STU0388,12,Wed,2025-03-20,Excused
STU0388,12,Thu,2025-03-21,Present
STU0388,12,Fri,2025-03-22,Present
STU0389,1,Mon,2024-12-31,Present
STU0389,1,Tue,2025-01-01,Present
STU0389,1,Wed,2025-01-02,Present
STU0389,1,Thu,2025-01-03,Present
STU0389,1,Fri,2025-01-04,Absent
STU0389,2,Mon,2025-01-07,Present
STU0389,2,Tue,2025-01-08,Present
STU0389,2,Wed,2025-01-09,Present
STU0389,2,Thu,2025-01-10,Late
STU0389,2,Fri,2025-01-11,Absent
STU0389,3,Mon,2025-01-14,Present
STU0389,3,Tue,2025-01-15,Present
STU0389,3,Wed,2025-01-16,Present
STU0389,3,Thu,2025-01-17,Present
STU0389,3,Fri,2025-01-18,Absent
STU0389,4,Mon,2025-01-21,Present
STU0389,4,Tue,2025-01-22,Present
STU0389,4,Wed,2025-01-23,Late
STU0389,4,Thu,2025-01-24,Present
STU0389,4,Fri,2025-01-25,Present
STU0389,5,Mon,2025-01-28,Absent
STU0389,5,Tue,2025-01-29,Present
STU0389,5,Wed,2025-01-30,Present
STU0389,5,Thu,2025-01-31,Present
STU0389,5,Fri,2025-02-01,Present
STU0389,6,Mon,2025-02-04,Present
STU0389,6,Tue,2025-02-05,Present
STU0389,6,Wed,2025-02-06,Present
STU0389,6,Thu,2025-02-07,Present
STU0389,6,Fri,2025-02-08,Absent
STU0389,7,Mon,2025-02-11,Present
STU0389,7,Tue,2025-02-12,Absent
STU0389,7,Wed,2025-02-13,Late
STU0389,7,Thu,2025-02-14,Present
STU0389,7,Fri,2025-02-15,Present
STU0389,8,Mon,2025-02-18,Present
STU0389,8,Tue,2025-02-19,Present
STU0389,8,Wed,2025-02-20,Present
STU0389,8,Thu,2025-02-21,Absent
STU0389,8,Fri,2025-02-22,Present
STU0389,9,Mon,2025-02-25,Present
STU0389,9,Tue,2025-02-26,Present
STU0389,9,Wed,2025-02-27,Present
STU0389,9,Thu,2025-02-28,Present
STU0389,9,Fri,2025-03-01,Absent
STU0389,10,Mon,2025-03-04,Absent
STU0389,10,Tue,2025-03-05,Present
STU0389,10,Wed,2025-03-06,Late
STU0389,10,Thu,2025-03-07,Absent
STU0389,10,Fri,2025-03-08,Present
STU0389,11,Mon,2025-03-11,Absent
STU0389,11,Tue,2025-03-12,Present
STU0389,11,Wed,2025-03-13,Present
STU0389,11,Thu,2025-03-14,Present
STU0389,11,Fri,2025-03-15,Absent
STU0389,12,Mon,2025-03-18,Absent
STU0389,12,Tue,2025-03-19,Present
STU0389,12,Wed,2025-03-20,Present
STU0389,12,Thu,2025-03-21,Late
STU0389,12,Fri,2025-03-22,Excused
STU0390,1,Mon,2024-12-31,Present
STU0390,1,Tue,2025-01-01,Present
STU0390,1,Wed,2025-01-02,Present
STU0390,1,Thu,2025-01-03,Late
STU0390,1,Fri,2025-01-04,Present
STU0390,2,Mon,2025-01-07,Present
STU0390,2,Tue,2025-01-08,Present
STU0390,2,Wed,2025-01-09,Present
STU0390,2,Thu,2025-01-10,Present
STU0390,2,Fri,2025-01-11,Present
STU0390,3,Mon,2025-01-14,Present
STU0390,3,Tue,2025-01-15,Present
STU0390,3,Wed,2025-01-16,Present
STU0390,3,Thu,2025-01-17,Present
STU0390,3,Fri,2025-01-18,Present
STU0390,4,Mon,2025-01-21,Late
STU0390,4,Tue,2025-01-22,Present
STU0390,4,Wed,2025-01-23,Present
STU0390,4,Thu,2025-01-24,Present
STU0390,4,Fri,2025-01-25,Present
STU0390,5,Mon,2025-01-28,Present
STU0390,5,Tue,2025-01-29,Present
STU0390,5,Wed,2025-01-30,Present
STU0390,5,Thu,2025-01-31,Present
