student_id,week,week_ending,attendance_pct,vle_logins,vle_hours,materials_accessed
STU0328,4,2025-01-25,94.09,8,5.8,2
STU0328,5,2025-02-01,96.87,8,5.0,5
STU0328,6,2025-02-08,77.36,6,3.23,2
STU0328,7,2025-02-15,93.64,10,5.91,3
STU0328,8,2025-02-22,100.0,9,4.37,8
STU0328,9,2025-03-01,81.67,12,7.4,2
STU0328,10,2025-03-08,88.01,11,7.13,1
STU0328,11,2025-03-15,94.61,11,5.7,1
STU0328,12,2025-03-22,74.25,9,3.58,3
STU0329,1,2025-01-04,53.56,1,0.31,1
STU0329,2,2025-01-11,62.3,2,0.0,1
STU0329,3,2025-01-18,51.64,2,0.0,0
STU0329,4,2025-01-25,78.93,0,0.0,1
STU0329,5,2025-02-01,68.43,4,3.26,0
STU0329,6,2025-02-08,61.66,6,1.7,2
STU0329,7,2025-02-15,60.03,4,0.0,0
STU0329,8,2025-02-22,81.62,2,0.25,1
STU0329,9,2025-03-01,71.42,11,5.06,4
STU0329,10,2025-03-08,70.9,7,4.06,3
STU0329,11,2025-03-15,81.85,9,3.13,5
STU0329,12,2025-03-22,73.1,9,6.3,2
STU0330,1,2025-01-04,72.1,2,0.8,0
STU0330,2,2025-01-11,63.07,0,0.88,0
STU0330,3,2025-01-18,73.39,1,0.83,0
STU0330,4,2025-01-25,56.19,3,0.0,1
STU0330,5,2025-02-01,67.75,6,4.77,0
STU0330,6,2025-02-08,75.86,3,1.31,0
STU0330,7,2025-02-15,71.39,3,1.92,1
STU0330,8,2025-02-22,66.25,6,3.29,1
STU0330,9,2025-03-01,67.29,5,5.51,0
STU0330,10,2025-03-08,69.51,3,2.15,0
STU0330,11,2025-03-15,61.06,3,0.39,0
STU0330,12,2025-03-22,79.6,2,3.62,0
STU0331,1,2025-01-04,93.99,7,6.1,4
STU0331,2,2025-01-11,100.0,17,10.42,5
STU0331,3,2025-01-18,95.79,10,7.26,6
STU0331,4,2025-01-25,90.43,7,5.74,1
STU0331,5,2025-02-01,82.98,6,3.35,3
STU0331,6,2025-02-08,85.51,2,1.81,3
STU0331,7,2025-02-15,82.4,8,7.26,2
STU0331,8,2025-02-22,71.77,8,4.07,3
STU0331,9,2025-03-01,77.72,8,4.35,2
STU0331,10,2025-03-08,71.2,5,3.41,0
STU0331,11,2025-03-15,75.72,6,5.24,5
STU0331,12,2025-03-22,79.85,4,4.23,5
STU0332,1,2025-01-04,59.7,3,0.0,0
STU0332,2,2025-01-11,68.05,1,0.0,0
STU0332,3,2025-01-18,72.9,3,1.98,5
STU0332,4,2025-01-25,60.54,4,0.68,1
STU0332,5,2025-02-01,66.42,5,1.83,0
STU0332,6,2025-02-08,65.64,1,0.0,1
STU0332,7,2025-02-15,74.08,2,0.0,1
STU0332,8,2025-02-22,71.03,3,0.62,0
STU0332,9,2025-03-01,76.22,7,2.58,1
STU0332,10,2025-03-08,69.4,4,0.0,2
STU0332,11,2025-03-15,74.85,5,0.0,3
STU0332,12,2025-03-22,70.08,4,1.31,0
STU0333,1,2025-01-04,31.6,0,1.43,0
STU0333,2,2025-01-11,44.03,0,0.0,0
STU0333,3,2025-01-18,48.4,0,0.93,0
STU0333,4,2025-01-25,56.03,0,1.15,0
STU0333,5,2025-02-01,55.68,0,0.97,0
STU0333,6,2025-02-08,48.09,0,0.0,0
STU0333,7,2025-02-15,57.5,0,0.0,0
STU0333,8,2025-02-22,54.04,2,0.0,0
STU0333,9,2025-03-01,51.86,2,0.95,0
STU0333,10,2025-03-08,51.64,1,0.0,0
STU0333,11,2025-03-15,69.83,5,1.63,1
STU0333,12,2025-03-22,64.43,3,0.0,0
STU0334,1,2025-01-04,63.31,1,1.03,0
STU0334,2,2025-01-11,47.42,4,2.0,0
STU0334,3,2025-01-18,70.75,2,2.26,1
STU0334,4,2025-01-25,66.5,1,0.0,0
STU0334,5,2025-02-01,69.57,3,1.51,2
STU0334,6,2025-02-08,60.36,3,0.84,0
STU0334,7,2025-02-15,74.81,3,4.15,0
STU0334,8,2025-02-22,84.58,6,2.48,2
STU0334,9,2025-03-01,67.17,1,0.0,6
STU0334,10,2025-03-08,80.56,0,0.0,1
STU0334,11,2025-03-15,66.81,4,2.59,3
STU0334,12,2025-03-22,93.74,8,5.26,5
STU0335,1,2025-01-04,75.39,8,0.84,1
STU0335,2,2025-01-11,65.52,7,1.62,4
STU0335,3,2025-01-18,89.91,7,2.95,1
STU0335,4,2025-01-25,78.21,2,0.76,0
STU0335,5,2025-02-01,78.38,3,0.0,1
STU0335,6,2025-02-08,82.43,7,1.82,2
STU0335,7,2025-02-15,91.01,5,0.7,3
STU0335,8,2025-02-22,80.96,2,1.75,3
STU0335,9,2025-03-01,67.4,2,0.0,0
STU0335,10,2025-03-08,79.76,4,0.81,1
STU0335,11,2025-03-15,72.3,4,3.06,0
STU0335,12,2025-03-22,58.1,3,1.19,4
STU0336,1,2025-01-04,80.13,2,1.68,2
STU0336,2,2025-01-11,76.09,6,3.7,2
STU0336,3,2025-01-18,81.44,5,4.41,1
STU0336,4,2025-01-25,68.56,1,0.0,3
STU0336,5,2025-02-01,66.21,2,3.39,1
STU0336,6,2025-02-08,71.59,4,0.0,1
STU0336,7,2025-02-15,73.0,1,0.0,0
STU0336,8,2025-02-22,73.08,3,0.89,2
STU0336,9,2025-03-01,75.12,6,2.43,2
STU0336,10,2025-03-08,74.52,2,2.11,2
STU0336,11,2025-03-15,73.65,3,2.92,4
STU0336,12,2025-03-22,94.34,4,1.37,0
STU0337,1,2025-01-04,87.09,11,6.85,4
STU0337,2,2025-01-11,83.85,8,4.83,7
STU0337,3,2025-01-18,91.27,9,4.93,3
STU0337,4,2025-01-25,78.84,12,8.24,1
STU0337,5,2025-02-01,96.94,11,7.81,2
STU0337,6,2025-02-08,87.02,6,3.53,1
STU0337,7,2025-02-15,97.49,9,9.98,1
STU0337,8,2025-02-22,80.55,7,3.13,1
STU0337,9,2025-03-01,93.93,10,7.0,2
STU0337,10,2025-03-08,93.94,8,4.32,1
STU0337,11,2025-03-15,99.52,9,4.74,6
STU0337,12,2025-03-22,89.8,8,5.85,3
STU0338,1,2025-01-04,78.8,1,0.0,0
STU0338,2,2025-01-11,77.4,3,0.63,1
STU0338,3,2025-01-18,72.82,3,0.0,1
STU0338,4,2025-01-25,67.11,1,0.0,0
STU0338,5,2025-02-01,56.88,1,0.0,1
STU0338,6,2025-02-08,70.75,0,0.0,0
STU0338,7,2025-02-15,48.63,0,0.29,0
STU0338,8,2025-02-22,51.42,1,0.0,0
STU0338,9,2025-03-01,53.08,0,0.19,0
STU0338,10,2025-03-08,47.08,0,0.0,0
STU0338,11,2025-03-15,50.93,0,0.0,0
STU0338,12,2025-03-22,38.36,0,0.0,0
STU0339,1,2025-01-04,73.08,3,1.7,4
STU0339,2,2025-01-11,77.22,8,6.11,2
STU0339,3,2025-01-18,77.04,8,3.07,2
STU0339,4,2025-01-25,86.54,4,0.0,6
STU0339,5,2025-02-01,77.5,3,1.11,2
STU0339,6,2025-02-08,63.77,3,0.0,2
STU0339,7,2025-02-15,82.71,9,7.19,1
STU0339,8,2025-02-22,81.07,8,3.6,3
STU0339,9,2025-03-01,85.03,6,4.19,6
STU0339,10,2025-03-08,91.8,8,4.62,5
STU0339,11,2025-03-15,79.18,10,1.79,4
STU0339,12,2025-03-22,81.81,8,3.41,2
STU0340,1,2025-01-04,55.44,2,0.0,0
STU0340,2,2025-01-11,65.15,6,4.6,3
STU0340,3,2025-01-18,62.95,5,1.57,2
STU0340,4,2025-01-25,68.5,1,0.0,1
STU0340,5,2025-02-01,74.04,6,0.0,1
STU0340,6,2025-02-08,67.88,6,0.26,4
STU0340,7,2025-02-15,78.17,1,0.0,0
STU0340,8,2025-02-22,67.05,3,0.0,2
STU0340,9,2025-03-01,60.93,13,5.56,3
STU0340,10,2025-03-08,86.05,7,1.93,1
STU0340,11,2025-03-15,72.84,5,0.76,0
STU0340,12,2025-03-22,85.19,4,0.36,0
STU0341,1,2025-01-04,52.0,3,0.15,0
STU0341,2,2025-01-11,61.77,4,0.97,1
STU0341,3,2025-01-18,68.03,2,0.73,1
STU0341,4,2025-01-25,64.9,2,0.0,1
STU0341,5,2025-02-01,75.77,4,0.13,1
STU0341,6,2025-02-08,57.01,5,2.7,2
STU0341,7,2025-02-15,70.84,3,0.0,2
STU0341,8,2025-02-22,81.84,3,0.0,4
STU0341,9,2025-03-01,79.39,6,3.15,0
STU0341,10,2025-03-08,81.91,6,0.42,1
STU0341,11,2025-03-15,78.46,7,5.5,7
STU0341,12,2025-03-22,88.02,7,1.78,1
STU0342,1,2025-01-04,100.0,4,0.69,2
STU0342,2,2025-01-11,81.83,4,2.78,3
STU0342,3,2025-01-18,90.1,5,3.07,1
STU0342,4,2025-01-25,81.6,5,2.62,3
STU0342,5,2025-02-01,84.47,10,5.24,1
STU0342,6,2025-02-08,74.54,8,4.87,2
STU0342,7,2025-02-15,81.52,8,3.33,2
STU0342,8,2025-02-22,71.4,4,1.3,2
STU0342,9,2025-03-01,85.3,7,5.12,0
STU0342,10,2025-03-08,89.14,4,2.67,2
STU0342,11,2025-03-15,70.21,3,3.44,1
STU0342,12,2025-03-22,69.61,8,4.99,0
STU0343,1,2025-01-04,62.9,4,0.8,1
STU0343,2,2025-01-11,66.91,7,0.47,2
STU0343,3,2025-01-18,54.15,8,4.87,2
STU0343,4,2025-01-25,82.75,3,0.79,2
STU0343,5,2025-02-01,74.7,1,0.0,0
STU0343,6,2025-02-08,76.61,3,0.18,2
STU0343,7,2025-02-15,65.97,2,0.0,1
STU0343,8,2025-02-22,76.0,4,0.0,1
STU0343,9,2025-03-01,68.8,4,0.0,1
STU0343,10,2025-03-08,76.43,4,0.2,3
STU0343,11,2025-03-15,69.76,2,0.0,2
STU0343,12,2025-03-22,72.37,6,2.74,3
STU0344,1,2025-01-04,88.45,12,5.02,2
STU0344,2,2025-01-11,85.47,5,3.96,3
STU0344,3,2025-01-18,85.66,5,3.41,2
STU0344,4,2025-01-25,72.75,9,6.25,3
STU0344,5,2025-02-01,75.22,6,1.69,2
STU0344,6,2025-02-08,83.2,6,3.5,1
STU0344,7,2025-02-15,66.75,2,2.86,2
STU0344,8,2025-02-22,79.94,3,2.63,3
STU0344,9,2025-03-01,69.14,5,5.24,2
STU0344,10,2025-03-08,85.84,7,1.17,1
STU0344,11,2025-03-15,74.66,5,2.15,2
STU0344,12,2025-03-22,70.43,5,4.53,0
STU0345,1,2025-01-04,47.7,2,1.23,0
STU0345,2,2025-01-11,54.51,2,0.0,1
STU0345,3,2025-01-18,54.82,0,0.0,0
STU0345,4,2025-01-25,60.56,3,0.42,2
STU0345,5,2025-02-01,61.8,2,0.16,0
STU0345,6,2025-02-08,74.56,3,0.07,0
STU0345,7,2025-02-15,50.12,0,0.0,1
STU0345,8,2025-02-22,62.9,3,0.0,0
STU0345,9,2025-03-01,53.46,1,0.26,2
STU0345,10,2025-03-08,60.07,2,0.0,2
STU0345,11,2025-03-15,73.48,1,0.0,0
STU0345,12,2025-03-22,54.45,0,0.0,0
STU0346,1,2025-01-04,60.67,4,2.37,1
STU0346,2,2025-01-11,63.67,4,3.63,2
STU0346,3,2025-01-18,76.09,0,0.0,0
STU0346,4,2025-01-25,64.76,4,2.78,2
STU0346,5,2025-02-01,70.68,4,3.73,1
STU0346,6,2025-02-08,74.12,2,1.03,0
STU0346,7,2025-02-15,62.14,4,0.0,0
STU0346,8,2025-02-22,70.01,4,1.75,0
STU0346,9,2025-03-01,69.05,5,5.76,0
STU0346,10,2025-03-08,76.0,5,3.45,0
STU0346,11,2025-03-15,89.8,1,0.0,3
STU0346,12,2025-03-22,77.38,6,5.07,0
STU0347,1,2025-01-04,46.18,0,0.0,0
STU0347,2,2025-01-11,53.62,0,0.0,0
STU0347,3,2025-01-18,53.18,0,0.0,2
STU0347,4,2025-01-25,53.92,0,1.22,2
STU0347,5,2025-02-01,38.54,0,0.0,0
STU0347,6,2025-02-08,61.61,1,0.0,0
STU0347,7,2025-02-15,67.53,2,0.0,0
STU0347,8,2025-02-22,68.82,3,4.58,1
STU0347,9,2025-03-01,58.46,0,0.0,1
STU0347,10,2025-03-08,75.93,9,5.84,0
STU0347,11,2025-03-15,77.71,5,0.9,1
STU0347,12,2025-03-22,78.14,6,3.93,2
STU0348,1,2025-01-04,76.41,3,1.39,1
STU0348,2,2025-01-11,66.65,5,3.12,2
STU0348,3,2025-01-18,70.95,5,1.87,4
STU0348,4,2025-01-25,89.34,4,1.75,0
STU0348,5,2025-02-01,80.16,2,0.0,2
STU0348,6,2025-02-08,74.72,4,1.74,0
STU0348,7,2025-02-15,68.16,1,0.0,3
STU0348,8,2025-02-22,60.21,3,0.36,1
STU0348,9,2025-03-01,81.8,10,7.69,1
STU0348,10,2025-03-08,72.87,5,2.01,4
STU0348,11,2025-03-15,86.67,6,1.95,1
STU0348,12,2025-03-22,62.1,3,1.79,2
STU0349,1,2025-01-04,62.62,4,3.15,0
STU0349,2,2025-01-11,70.29,3,2.93,0
STU0349,3,2025-01-18,75.91,10,4.88,1
STU0349,4,2025-01-25,75.54,7,3.17,0
STU0349,5,2025-02-01,67.38,4,1.83,4
STU0349,6,2025-02-08,64.37,4,3.88,2
STU0349,7,2025-02-15,79.43,4,4.25,0
STU0349,8,2025-02-22,64.95,2,0.31,1
STU0349,9,2025-03-01,58.63,1,0.17,3
STU0349,10,2025-03-08,61.71,4,0.48,1
STU0349,11,2025-03-15,69.9,5,2.6,2
STU0349,12,2025-03-22,60.75,1,0.85,0
STU0350,1,2025-01-04,61.03,2,3.68,1
STU0350,2,2025-01-11,61.33,3,3.24,0
STU0350,3,2025-01-18,71.96,0,0.4,0
STU0350,4,2025-01-25,72.57,2,1.06,0
STU0350,5,2025-02-01,64.19,2,1.36,0
STU0350,6,2025-02-08,68.45,3,2.88,1
STU0350,7,2025-02-15,85.33,4,3.92,0
STU0350,8,2025-02-22,69.37,5,3.57,0
STU0350,9,2025-03-01,53.97,5,4.9,0
STU0350,10,2025-03-08,71.31,9,3.75,2
STU0350,11,2025-03-15,65.64,2,2.06,2
STU0350,12,2025-03-22,66.03,5,4.11,3
STU0351,1,2025-01-04,65.91,2,2.82,0
STU0351,2,2025-01-11,61.06,2,1.25,2
STU0351,3,2025-01-18,62.61,2,0.83,0
STU0351,4,2025-01-25,67.27,5,3.57,2
STU0351,5,2025-02-01,50.56,1,0.97,0
STU0351,6,2025-02-08,60.71,3,3.61,2
STU0351,7,2025-02-15,64.5,2,1.16,0
STU0351,8,2025-02-22,64.68,3,0.36,0
STU0351,9,2025-03-01,61.8,0,0.0,1
STU0351,10,2025-03-08,52.18,1,2.97,0
STU0351,11,2025-03-15,46.05,3,1.25,0
STU0351,12,2025-03-22,80.7,1,2.69,0
STU0352,1,2025-01-04,80.95,9,5.15,3
STU0352,2,2025-01-11,76.89,6,3.3,2
STU0352,3,2025-01-18,79.82,10,4.91,1
STU0352,4,2025-01-25,81.38,6,3.23,1
STU0352,5,2025-02-01,76.94,3,1.96,3
STU0352,6,2025-02-08,96.14,10,1.87,3
STU0352,7,2025-02-15,75.24,4,3.5,3
STU0352,8,2025-02-22,89.95,6,3.88,7
STU0352,9,2025-03-01,85.65,3,2.1,4
STU0352,10,2025-03-08,88.42,10,6.23,2
STU0352,11,2025-03-15,77.33,4,3.78,0
STU0352,12,2025-03-22,74.86,4,1.27,1
STU0353,1,2025-01-04,87.92,9,4.03,1
STU0353,2,2025-01-11,83.76,11,5.38,1
STU0353,3,2025-01-18,83.32,6,1.74,2
STU0353,4,2025-01-25,91.39,9,6.75,2
STU0353,5,2025-02-01,91.95,4,2.79,1
STU0353,6,2025-02-08,93.55,5,4.29,2
STU0353,7,2025-02-15,88.0,4,0.0,2
STU0353,8,2025-02-22,85.7,10,6.06,2
STU0353,9,2025-03-01,84.54,8,3.66,1
STU0353,10,2025-03-08,72.74,5,3.99,5
STU0353,11,2025-03-15,82.09,7,2.31,2
STU0353,12,2025-03-22,72.68,5,3.1,0
STU0354,1,2025-01-04,94.98,13,6.18,1
STU0354,2,2025-01-11,100.0,11,7.03,1
STU0354,3,2025-01-18,98.24,10,7.77,3
STU0354,4,2025-01-25,84.8,16,12.97,5
STU0354,5,2025-02-01,100.0,18,12.27,8
STU0354,6,2025-02-08,93.46,10,5.3,2
STU0354,7,2025-02-15,96.49,15,7.07,2
STU0354,8,2025-02-22,97.51,10,4.35,5
STU0354,9,2025-03-01,82.33,11,8.15,3
STU0354,10,2025-03-08,99.05,13,7.7,7
STU0354,11,2025-03-15,100.0,17,10.41,9
STU0354,12,2025-03-22,88.9,8,5.07,4
STU0355,1,2025-01-04,100.0,19,8.42,4
STU0355,2,2025-01-11,100.0,13,5.21,2
STU0355,3,2025-01-18,100.0,14,8.03,10
STU0355,4,2025-01-25,100.0,11,4.19,2
STU0355,5,2025-02-01,100.0,12,7.3,5
STU0355,6,2025-02-08,100.0,22,12.05,4
STU0355,7,2025-02-15,100.0,14,7.87,6
STU0355,8,2025-02-22,98.27,16,6.33,9
STU0355,9,2025-03-01,100.0,14,6.89,3
STU0355,10,2025-03-08,100.0,16,8.43,4
STU0355,11,2025-03-15,98.66,12,1.99,4
STU0355,12,2025-03-22,100.0,13,3.63,6
STU0356,1,2025-01-04,72.92,3,1.28,0
STU0356,2,2025-01-11,80.25,5,3.67,2
STU0356,3,2025-01-18,72.13,3,0.27,2
STU0356,4,2025-01-25,70.09,3,2.84,1
STU0356,5,2025-02-01,62.62,4,3.19,1
STU0356,6,2025-02-08,71.47,1,1.59,0
STU0356,7,2025-02-15,64.81,3,1.76,0
STU0356,8,2025-02-22,56.82,4,0.14,0
STU0356,9,2025-03-01,59.86,1,1.81,0
STU0356,10,2025-03-08,68.27,3,0.88,0
STU0356,11,2025-03-15,66.06,1,1.12,0
STU0356,12,2025-03-22,63.15,1,4.62,0
STU0357,1,2025-01-04,88.44,7,4.14,4
STU0357,2,2025-01-11,91.5,8,6.11,0
STU0357,3,2025-01-18,88.71,14,7.37,3
STU0357,4,2025-01-25,84.64,8,2.91,0
STU0357,5,2025-02-01,97.51,6,3.33,3
STU0357,6,2025-02-08,74.83,11,5.36,3
STU0357,7,2025-02-15,84.36,10,3.81,2
STU0357,8,2025-02-22,82.46,8,4.65,5
STU0357,9,2025-03-01,85.37,9,5.82,4
STU0357,10,2025-03-08,87.79,7,3.89,5
STU0357,11,2025-03-15,93.86,8,4.05,1
STU0357,12,2025-03-22,85.94,5,3.39,1
STU0358,1,2025-01-04,75.01,7,1.51,0
STU0358,2,2025-01-11,64.69,8,4.45,5
STU0358,3,2025-01-18,67.26,6,2.14,3
STU0358,4,2025-01-25,73.64,6,2.17,1
STU0358,5,2025-02-01,82.48,8,0.2,1
STU0358,6,2025-02-08,80.56,6,0.0,0
STU0358,7,2025-02-15,77.16,9,5.8,3
STU0358,8,2025-02-22,71.42,1,0.0,3
STU0358,9,2025-03-01,78.22,10,3.45,3
STU0358,10,2025-03-08,87.12,12,7.73,5
STU0358,11,2025-03-15,84.19,6,1.55,4
STU0358,12,2025-03-22,87.72,8,2.51,4
STU0359,1,2025-01-04,65.21,3,1.74,2
STU0359,2,2025-01-11,74.05,0,0.0,1
STU0359,3,2025-01-18,64.64,5,4.4,1
STU0359,4,2025-01-25,69.33,1,0.0,0
STU0359,5,2025-02-01,73.01,4,0.0,1
STU0359,6,2025-02-08,61.18,7,2.64,1
STU0359,7,2025-02-15,75.82,4,2.31,0
STU0359,8,2025-02-22,63.98,5,3.76,0
STU0359,9,2025-03-01,67.13,4,2.7,0
STU0359,10,2025-03-08,72.38,2,2.27,0
STU0359,11,2025-03-15,57.07,1,0.0,3
STU0359,12,2025-03-22,74.98,6,4.78,1
STU0360,1,2025-01-04,90.01,7,2.36,6
STU0360,2,2025-01-11,99.71,16,10.08,3
STU0360,3,2025-01-18,100.0,8,2.74,6
STU0360,4,2025-01-25,97.55,5,2.13,5
STU0360,5,2025-02-01,96.32,13,6.03,2
STU0360,6,2025-02-08,95.67,7,5.89,2
STU0360,7,2025-02-15,97.99,10,3.04,0
STU0360,8,2025-02-22,96.69,14,8.89,2
STU0360,9,2025-03-01,95.16,12,8.1,2
STU0360,10,2025-03-08,87.2,8,3.28,5
STU0360,11,2025-03-15,96.67,10,5.89,4
STU0360,12,2025-03-22,92.74,13,8.07,3
STU0361,1,2025-01-04,86.86,11,8.49,4
STU0361,2,2025-01-11,98.06,9,4.42,2
STU0361,3,2025-01-18,85.89,3,2.92,2
STU0361,4,2025-01-25,90.62,9,7.52,2
STU0361,5,2025-02-01,81.13,6,3.7,3
STU0361,6,2025-02-08,82.23,7,4.6,2
STU0361,7,2025-02-15,66.06,5,0.99,0
STU0361,8,2025-02-22,89.03,3,2.24,1
STU0361,9,2025-03-01,76.68,6,5.01,5
STU0361,10,2025-03-08,69.36,2,4.36,0
STU0361,11,2025-03-15,62.74,3,1.1,3
STU0361,12,2025-03-22,86.06,1,0.58,0
STU0362,1,2025-01-04,68.05,2,2.62,2
STU0362,2,2025-01-11,70.38,4,2.89,1
STU0362,3,2025-01-18,55.59,7,5.77,0
STU0362,4,2025-01-25,69.87,0,0.0,0
STU0362,5,2025-02-01,64.81,1,0.0,1
STU0362,6,2025-02-08,68.15,2,1.02,1
STU0362,7,2025-02-15,53.53,1,0.0,1
STU0362,8,2025-02-22,62.33,2,1.26,0
STU0362,9,2025-03-01,62.83,3,0.0,1
STU0362,10,2025-03-08,67.03,3,1.27,1
STU0362,11,2025-03-15,72.65,2,0.0,0
STU0362,12,2025-03-22,62.46,0,0.36,0
STU0363,1,2025-01-04,81.46,12,8.45,1
STU0363,2,2025-01-11,84.28,14,9.47,2
STU0363,3,2025-01-18,83.94,7,6.42,2
STU0363,4,2025-01-25,81.42,12,7.24,1
STU0363,5,2025-02-01,74.51,8,6.13,4
STU0363,6,2025-02-08,79.66,2,0.0,2
STU0363,7,2025-02-15,76.48,2,0.0,1
STU0363,8,2025-02-22,72.66,5,4.61,0
STU0363,9,2025-03-01,67.5,3,0.3,1
STU0363,10,2025-03-08,67.47,0,0.0,2
STU0363,11,2025-03-15,74.02,4,3.48,2
STU0363,12,2025-03-22,69.0,3,2.11,2
STU0364,1,2025-01-04,85.66,6,4.04,2
STU0364,2,2025-01-11,77.0,5,4.31,1
STU0364,3,2025-01-18,80.5,8,6.15,1
STU0364,4,2025-01-25,79.02,1,0.0,2
STU0364,5,2025-02-01,76.42,9,5.07,2
STU0364,6,2025-02-08,75.97,11,4.65,0
STU0364,7,2025-02-15,85.06,6,5.86,2
STU0364,8,2025-02-22,75.59,6,5.93,2
STU0364,9,2025-03-01,83.24,7,3.9,0
STU0364,10,2025-03-08,82.83,4,0.0,0
STU0364,11,2025-03-15,77.85,5,3.66,2
STU0364,12,2025-03-22,92.3,4,1.73,7
STU0365,1,2025-01-04,57.23,1,0.0,0
STU0365,2,2025-01-11,78.13,3,3.5,0
STU0365,3,2025-01-18,61.72,2,1.29,1
STU0365,4,2025-01-25,57.05,1,1.2,1
STU0365,5,2025-02-01,57.68,1,0.0,0
STU0365,6,2025-02-08,53.67,1,0.0,1
STU0365,7,2025-02-15,74.22,3,4.1,3
STU0365,8,2025-02-22,63.22,5,0.0,1
STU0365,9,2025-03-01,69.44,5,1.01,1
STU0365,10,2025-03-08,84.49,6,1.6,1
STU0365,11,2025-03-15,73.78,6,1.49,0
STU0365,12,2025-03-22,76.85,3,0.0,2
STU0366,1,2025-01-04,40.63,0,0.0,1
STU0366,2,2025-01-11,29.08,0,0.0,0
STU0366,3,2025-01-18,39.58,0,0.0,0
STU0366,4,2025-01-25,43.55,0,0.0,0
STU0366,5,2025-02-01,36.25,0,0.0,0
STU0366,6,2025-02-08,58.54,0,0.0,0
STU0366,7,2025-02-15,47.67,0,0.0,0
STU0366,8,2025-02-22,47.97,0,0.0,0
STU0366,9,2025-03-01,50.06,0,0.0,0
STU0366,10,2025-03-08,46.94,0,0.0,0
STU0366,11,2025-03-15,53.99,0,2.1,0
STU0366,12,2025-03-22,63.81,0,0.0,1
STU0367,1,2025-01-04,84.19,10,4.87,4
STU0367,2,2025-01-11,89.44,9,4.9,0
STU0367,3,2025-01-18,85.58,14,8.49,4
STU0367,4,2025-01-25,87.38,8,1.11,2
STU0367,5,2025-02-01,91.53,2,0.0,4
STU0367,6,2025-02-08,91.45,9,4.39,3
STU0367,7,2025-02-15,95.53,14,4.49,1
STU0367,8,2025-02-22,90.87,6,2.07,4
STU0367,9,2025-03-01,92.2,13,5.94,5
STU0367,10,2025-03-08,92.64,9,6.04,4
STU0367,11,2025-03-15,100.0,6,1.24,1
STU0367,12,2025-03-22,94.48,9,6.18,3
STU0368,1,2025-01-04,78.5,10,3.7,2
STU0368,2,2025-01-11,66.49,7,3.0,7
STU0368,3,2025-01-18,79.7,6,1.7,5
STU0368,4,2025-01-25,86.56,5,0.76,0
STU0368,5,2025-02-01,75.11,14,7.17,4
STU0368,6,2025-02-08,74.57,7,2.59,1
STU0368,7,2025-02-15,69.24,6,3.85,0
STU0368,8,2025-02-22,75.91,6,3.3,5
STU0368,9,2025-03-01,82.81,3,0.65,1
STU0368,10,2025-03-08,67.35,9,3.02,1
STU0368,11,2025-03-15,74.9,4,2.38,2
STU0368,12,2025-03-22,65.24,5,0.0,5
STU0369,1,2025-01-04,91.68,10,2.85,2
STU0369,2,2025-01-11,83.35,10,2.31,4
STU0369,3,2025-01-18,88.57,10,4.68,1
STU0369,4,2025-01-25,77.44,4,2.27,0
STU0369,5,2025-02-01,73.9,6,0.0,1
STU0369,6,2025-02-08,96.26,11,4.44,1
STU0369,7,2025-02-15,78.31,10,3.48,2
STU0369,8,2025-02-22,86.81,5,2.29,1
STU0369,9,2025-03-01,84.97,9,1.84,2
STU0369,10,2025-03-08,95.07,10,1.86,3
STU0369,11,2025-03-15,100.0,14,7.73,3
STU0369,12,2025-03-22,93.15,7,1.22,1
STU0370,1,2025-01-04,63.01,5,0.62,0
STU0370,2,2025-01-11,61.31,4,1.24,0
STU0370,3,2025-01-18,69.23,2,0.32,1
STU0370,4,2025-01-25,61.23,2,0.37,1
STU0370,5,2025-02-01,79.49,3,2.19,0
STU0370,6,2025-02-08,73.51,5,2.69,0
STU0370,7,2025-02-15,68.28,6,3.16,0
STU0370,8,2025-02-22,72.42,5,3.99,0
STU0370,9,2025-03-01,57.49,2,1.27,2
STU0370,10,2025-03-08,67.44,2,1.97,1
STU0370,11,2025-03-15,56.83,4,1.82,2
STU0370,12,2025-03-22,73.68,2,1.18,0
STU0371,1,2025-01-04,79.01,8,1.99,1
STU0371,2,2025-01-11,93.59,3,1.57,0
STU0371,3,2025-01-18,87.13,0,0.0,0
STU0371,4,2025-01-25,69.24,8,3.76,1
STU0371,5,2025-02-01,83.35,4,3.31,0
STU0371,6,2025-02-08,73.58,6,5.94,4
STU0371,7,2025-02-15,74.65,9,5.28,1
STU0371,8,2025-02-22,85.11,7,2.71,3
STU0371,9,2025-03-01,75.79,3,2.19,1
STU0371,10,2025-03-08,79.82,3,4.0,0
STU0371,11,2025-03-15,85.15,10,8.14,3
STU0371,12,2025-03-22,81.47,5,2.27,2
STU0372,1,2025-01-04,80.41,12,6.28,2
STU0372,2,2025-01-11,73.94,5,2.47,1
STU0372,3,2025-01-18,74.48,10,3.74,2
STU0372,4,2025-01-25,67.09,3,0.0,2
STU0372,5,2025-02-01,74.39,5,0.47,3
STU0372,6,2025-02-08,69.55,4,0.0,2
STU0372,7,2025-02-15,70.52,8,2.81,3
STU0372,8,2025-02-22,74.0,5,0.13,0
STU0372,9,2025-03-01,73.02,4,0.0,1
STU0372,10,2025-03-08,50.82,4,0.0,2
STU0372,11,2025-03-15,57.07,4,0.0,1
STU0372,12,2025-03-22,67.15,2,0.0,1
